동영상 제목,게시일,영상 좋아요 수,댓글,작성자,댓글 작성일,댓글 좋아요 수
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,"응원합니다  ,",이경복,2023-09-23T03:39:17Z,1
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,진교훈 꼭당선 부탁드립니다,박희춘,2023-09-22T12:01:28Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,"진교훈  후보님  꼭  승리하세요
응원합니다",고현희,2023-09-22T11:31:41Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,"진교훈 전 경찰청 차장님  믿음이 갑니다
앞으로 좋은 일이 있기를 기대합니다
꼭 승리하여 강서구민의 삶의 질 향상에
기여 했으면 좋겠습니다.",NS PARK,2023-09-22T05:29:55Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,지지 합니다,윤하원TV,2023-09-20T12:02:12Z,1
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,새로운 인재를 계속발굴바랍니다,명재이,2023-09-18T01:26:53Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,차분하시다,0515,2023-09-17T13:16:10Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,"반드시 승리하세요,격하게 응원합니다.",조조현호,2023-09-17T10:27:04Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,"하운하같은자가 너를 소개하는거보면 유유상종이라구
오죽하겠냐
4년후배라구 있는소리 없는 소리하는거보면.  알겠다
소설쓰냐
너보면 안봐도 알겠는데

머리있으면 황운하 거절해야지
사람들이 뭐라하겠니
그나물에 그빕소리 안하겄어
분별력없는 인간이 뭘하겠니
뻔할뻔짜. 아니겠어?",고대표,2023-09-17T07:17:47Z,0
"경찰출신 ‘치안전문가’ 진교훈, 민주당 입당...강서구청장 보궐 ‘尹심 김태우’ 잡는다",2023-08-23T08:43:15Z,7398,"니 패밀리
오죽하겠냐. 뻔하지
너가 안와셔 진실성이 있지
니가 소개하면 이미지만 나빠진다는거 모르겠어
낄끼빠빠. 몰라",고대표,2023-09-17T07:07:45Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,"잘한다  진교훈 화이팅입니다 
승리하시길 바랍니다",심연옥,2023-10-09T09:45:56Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,진교훈5만표차로이김니다😁👍,전오인,2023-10-09T05:12:37Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,👍👍👍💏,전오인,2023-10-09T05:06:50Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,선거운동에 수고많아요 진교훈 진교훈 진교훈 승리 승리 승리  당선 당선 당선👍👍👍,차숙인,2023-10-09T03:57:49Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,진교훈은 진정성이 높아서리 훗날 민주당의 정치거물이 되것네! 강서가 축복받았구만!,kito,2023-10-09T03:50:46Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,"강서구청장 진교훈1번 진짜진교훈 진실하고깨끄싼사람
진교훈1번 뽑아요 투표합시다 진교훈화이팅 👍 😂",김은숙,2023-10-08T08:06:33Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,"사전투표
진 후보.구청장님
투표했습니다.
기원합니다.❤",KM,2023-10-08T04:30:47Z,3
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,"진교훈후보님 화이팅
이런분이 우리동네도 있었으면",yi연뿌리,2023-10-07T07:38:15Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,검찰독재란 흰소리 그만하고 서민경제 구체적으로 일으킬 방안으로 경쟁해라. 무슨 독재 타령이냐. 오히려 사기질이 본업인 여야 정치인 검찰이 잡아넣어야 선진국된다.,QuantQuark,2023-10-07T06:51:59Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,청문에서 도망가는당은  찍지 마세요. 진교훈 후보님께 한표,이점태,2023-10-07T04:04:19Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,기호1번 진교훈 강서 구청장  은 더불어 민주당 진자 진교훈 이다 진교훈 강서를 위해 열심히 일할  사람은 뉴규 하면 바로 기호 1번 진짜 진교훈 이다 더불어 민주당 진교훈 핫팅 응원 할개요,김명순,2023-10-07T01:58:16Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,더붕어 민주당   강서구 구청장 진교훈 강서구 지켜줄  기호1번 이 강서구 진교훈 애개 기회를 주시면 강서구 를위해 열심히 일하는 머슴 진교훈 애개 힘을 주새요  기호 1번 진교훈응원 할개요 더불어 민주당 진교훈 기호1번 핫팅 진교훈 더불어 민주당 강서구 구청장 애개 기호1번 진교훈 애개 힘을 주새요 진교훈 응원 할개요 진교훈 핫팅 이재명 진교훈 응원 할개요 더불어 민주당 이재명 핫팅 응원  할개요 진교훈 강서 구청 장은 바로 바로 진교훈 이다 진짜 진교훈 응원 할개요 진교훈 가자가자 핫팅 짱 최고,김명순,2023-10-07T01:15:51Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,이재명  대표님   진교훈  민주당  승리합니다❤❤❤❤❤,경순 김,2023-10-06T22:49:00Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,진교훈  응원합니다❤❤❤ 3:32,경순 김,2023-10-06T22:45:57Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,진교훈   당선  됩니다  화이팅,경순 김,2023-10-06T22:43:55Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,"진교훈 정신차려라 
니가 잘나서 찍는  사람도 있겠지만 국짐 싫어서 찍는 사람 태반이다 ㅡㅡ 스탠스 잘 취해라

골로간다

굥 견제하기위해서 민주당 진교훈이가 된거지 
진교훈이가 잘나서 된거아니다.

진교훈이가 당선된다면  앞으로 눈부신 경력을 쌓으면됨

수고",밝게,2023-10-06T21:52:29Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,진교훈후보 연설도 짱이시네요~,어준수,2023-10-06T10:40:00Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,"대법원장 당론 부결 사실인가요? 늦었더라도 사실이라면 감사드립니다.
그리고 다시 한번 믿어보겠습니다!
다시 한번 응원하겠습니다!
앞으로 당원들 가슴 졸이게 좀 마시고, 미리미리 똑 부러지게 좀 당부드립니다.
얼마나 많은 당원들과 국민들이 이재명 대표님을 원하는지, 응원하는지 잘 알고 계시잖아요.
대표님을 중심으로 똘똘 뭉쳐 하나 된 모습으로 파이팅해 주신다면, 강서 민주당 이 나라 압도적으로 반드시 승리할 것입니다.",지아영,2023-10-06T10:35:25Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,깡패정권을반드시내려야합니다,장미정,2023-10-06T08:13:48Z,0
진교훈 강서구청장 후보 집중유세 생중계,2023-10-05T10:01:01Z,4744,진교훈    화이팅,김민자,2023-10-06T07:48:25Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,니들은 똥싸고 있잖아!,김대홍,2023-10-10T00:38:56Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,철수는 또 하루 전에 철수 하려나?,Clark-Kent,2023-10-09T17:15:17Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,이준석은 왜 말하나? 한번도 당선 된 적도 없는 희한한 녀석인데,심재호,2023-10-09T16:00:45Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,선거때만 국민맞지~ 쟤들은 정진선인지 뭔지 당선되고 지지역구 국민한테 그것도 나이많은분한테 반말에 막말!! 아주 못들어 주겠더라~ 국민말에 귀좀귀울여라!! 선거때만 이용하지말고!! 진절머리난다 서민은 아주 니들 선거용일 뿐이지?? 지들은??,아티스트최,2023-10-09T15:41:19Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,"민주당이 뭔죽을 쓰냐? 홍가야
본색을 드러내네...어디 가겠냐? 국찜의 dna가..",추격자,2023-10-09T14:21:45Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,결론이 뭐가 나오든 자기 생각과 다르다고 욕은 하지맙시다.,바이널언더그라운드,2023-10-09T12:53:27Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,준표야 니나 잘해라,김태우,2023-10-08T17:18:49Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,홍시장은 주제파악 정도는 할줄 아는 사람이군.,박근영,2023-10-08T15:40:03Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,홍준표 이준석은 이미 남이여,man song,2023-10-08T13:27:51Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,선거 결과고 뭐고 더 이상 국정 추진 동력이 없다는 게 문제다 한깝죽이 시켜서 이재명이 어떻게 더 우려먹을지나 연구해야겠네,july,2023-10-08T12:35:01Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,김태우 사기꾼관상,김해영,2023-10-08T12:00:31Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,10%이상 김태우후보 승리합니다,구름나그네,2023-10-08T10:55:34Z,3
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,"넌 언제 제정신으로 돌아오냐?
한강에는 아직 안뛰어 내렸지?",정의사회,2023-10-08T10:27:05Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,풉 누가 죽을 쒀?,감바스중독,2023-10-08T09:26:14Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,국짐 니넨 선거철만되면 공약얘기 존나게 하드라 지킨거있냐!,JYPP,2023-10-08T06:42:59Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,준표형 말에 100퍼 공감한다 국힘 쟤는 뱃지 달아봤냐ㅋㅋㅋ,밀크초코,2023-10-08T03:02:29Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,"준표.준석이는  주디쳐닦고이었라
양은냄비처럽 가볍게 놀리지마라",김정선,2023-10-07T21:17:39Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,똥싸는소리하내 내일두고보자,빈이,2023-10-07T15:24:47Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,이준석은 실제적으로는 민주당임,살콩이랴븅이,2023-10-07T15:17:02Z,0
"홍준표 ""민주당이 죽을 쑤고 있는데...선거 지면 메가톤급 충격"" [Y녹취록] / YTN",2023-09-26T01:07:36Z,227,쳐맞아 봐야 이게 현실이구나 알지?,DAEIL SONG,2023-10-07T14:10:32Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,"오늘이죄명  기소한다고
합니다
유세했으니  재판 받을  힘은  있겠지",점순 조,2023-10-10T00:35:35Z,1
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,지가 뭘 했다고 지 입으로 잘했다고 하는건지… 증거리도 들고 나오던가,SM kim,2023-10-09T22:04:33Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,진교훈 후보님 꼭꼭꼭 당선 되시길 바랍니다 🙏,쭌이맘,2023-10-09T20:33:05Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,"애교쟁이 나왔네 
정권 바뀌면 벌 받자
국힘애들은 다 왜 돈이 많냐 ㅋㅋ",피리횽아,2023-10-09T19:37:10Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,대한민국 젊은이들이여~ 왜 늙은이들한테 지고 니들 살아 가야할 세상을 포기 하는가??? 분연히 일어서라~ 그리고 젊은이들 니들이 살아갈 세상을 스스로 선택하라 투정하지 말고~~~투표하라,형섭 진,2023-10-09T18:39:53Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,사기꾼은 자기가 잘났다고만 한다😂😂,lovelywoni77 Lee,2023-10-09T18:00:01Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,김태우야 그만좀 뻔뻔하자,웅하은,2023-10-09T17:15:12Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,"김태우가 대법원 판결로 범죄자돼서 다시 하는 선거에 또 그 김태우가 나왔다!
와… 어지간히해라",정은영,2023-10-09T16:43:16Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,"김태우는 마누라 어딧노?
집안에 문제 있나?
코빼기도 안보이네
집구석도 제대로 관리 못하면서 구청장 하나?",young is,2023-10-09T16:15:15Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,진교훈 이깁니다.,joypokey,2023-10-09T15:51:36Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,한동훈 :: 김태우한테는 그런 잡범같은 부분이 있는건 맞다.....ㅋㅋㅋㅋㅋㅋ,김철훈,2023-10-09T14:32:55Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,김태우 40억이나 갚아라,해가쨍쨍,2023-10-09T14:05:36Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,지인위해 수사기록 빼돌리고 골프접대 받는 공익제보자도 있냐????,킁킁킁,2023-10-09T13:47:56Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,양심없는 김때우 니가 범법자고 전과자란다,행복호랭,2023-10-09T13:11:27Z,1
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,"ㅋㅋㅋㅋ 방해하면 안된다면서 공적인활동이라하니 김행처럼 빤스런

개빡쳐서 런칠때 옷깃여미는 가오 = 중2보다 못한 병신",아예 모르겠어요,2023-10-09T12:31:24Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,검찰수사관출신 김태우~참~2찍스럽게생겻다!,최정수,2023-10-09T11:01:15Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,저것들 강원도지사 급인듯 놀부네집 노비들 ㅋ 좋냐?,? what,2023-10-09T10:33:15Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,강서 함 지켜보자 누굴 뽑나,고양이농부,2023-10-09T10:27:20Z,1
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,관상은 과학이다,Woo-jung Shin,2023-10-09T09:17:50Z,0
"민주 진교훈 VS 국힘 김태우, 강서구청장 보선 후보",2023-09-26T06:31:19Z,2059,김태우 선거보조금 못돌려받게 득표율 제발 낮게 나와야한다. 내 세금으로 뭐하는거야!!!!!¡!!!¡!!!!!!!!!!!!!!!!!,Ryan jo,2023-10-09T09:14:24Z,0
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,"범죄확정받고 감옥에 갈 인간을 대통령의 사면권남용으로 다시 구청장 후보로 나오는 김태우를 지지하는 골빈 인간들은 도대체 뭐냐?

진짜 노답이다!  이러니 윤석열같은 골빈 인간이 대통령이 되는거지!

대한민국 망하겠다!",상상한대로,2023-10-03T15:16:53Z,0
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,진교훈 두자릿수 압승 가자!!!!!,Bin yi,2023-09-28T12:36:16Z,0
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,역시 뱀눈깔과 공정없는 방송이네.,이사이어,2023-09-16T22:07:45Z,0
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,"나라 살린 의인 김태우!
숙원해결사! 준비된 구청장!
강서구의 희망 대한민국의 희망 김태우 강서구청장 화이팅 🙌❤
압도적인 표차이로 승리합니다!!",피터 김,2023-09-16T13:00:36Z,2
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,이재명 대통령 대통령은 이재명 ❤️🧡💛💚💙💜❤️🧡💛💚💙💜❤️🧡,이재오,2023-09-15T03:24:34Z,2
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,강서구에서 종북좌파들에게. 당선시킬려는 시민이 없겠지.ㅋㅋㅋ,구영탄,2023-09-10T02:53:09Z,0
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,"김태우후보자님힘내세요
박영순말인용
쓰레기들은절대로안되요
쓰레기들뭐하나",자몽,2023-09-10T02:31:11Z,3
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,강태우 화이팅,하경진,2023-09-08T14:38:04Z,1
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,좌편향 권익위 반드시 심판해야하고 좌빨 판새도 반드시 심판해야한다!!!  김태우 반드시 구청장 당선 시킵시다!!!!,JIYANG KANG,2023-09-08T02:24:01Z,4
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,김태우 의인이십니다. 정직한 사람입니다.꼭  김태우님이 다시 구청장이 되셔야 합니다. 좌파 판사들이 문제고 골치거리입니다.,권숙현,2023-09-07T23:47:17Z,6
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,진교훈 응원합니다!!!,백승원,2023-09-07T23:26:17Z,4
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,문재인과 패거리들이 끌어내린  김태우   캄백  축 당선!!!,J.S. lee,2023-09-07T22:47:50Z,0
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,"김태우 꼭 필요한 분이세요~
응원함니다~❤❤",Jung Sook Lee,2023-09-07T20:54:23Z,7
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,아니 굳이 김태우여야 함? 김태우 때문에 다시 하는 건데 김태우가 다시 나오는 건 이해가 힘드네 금태섭 같은 애 영입해서 시키던가,Matthew Lee,2023-09-07T09:47:22Z,4
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,검사와 짜바리의대결,들깨,2023-09-07T07:53:05Z,1
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,대통령 선거 전초전이네요,제석천,2023-09-07T04:08:28Z,8
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,김태우 홧팅!!!,토토맘,2023-09-07T04:01:53Z,15
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,김태우씨 전과자 아닌가요???,SUNG JAE,2023-09-07T03:16:16Z,7
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,챙피하다 경찰,gold ryu,2023-09-07T03:13:25Z,9
[핫3]강서구청장 두고 與 김태우 vs 野 진교훈 | 김진의 돌직구 쇼 1334 회,2023-09-07T01:47:29Z,130,"당선 김태우
앞으로 더 큰일  해주세요!!!",사랑해,2023-09-07T02:36:47Z,15
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,강서구에 2년도 채 못살은 김태우ㆍ본인 명의의 집은 분당에ㆍ부인 명의의 집은 성동구에ㆍ강서구에 본인명의 집 없음ᆢㅎ진교훈 20년째 강서구에 거주중ᆢㅎ진교훈 응원합니다,희진이,2023-10-04T04:51:00Z,0
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,김태우 다이렉트 공천 꽂기 범인은 윤석열이다,SUN MIN LEE,2023-10-01T09:20:15Z,0
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,대한민국의 질서가 무너지는 것을 막아야 합니다,조선제일검,2023-09-30T04:02:50Z,0
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,태우야 구청장 꼭되라 강서구 토박이인데 신기남~ 진성준 까지 민주당 국회의원 일 하는거 본적이없다 그렇다고 국힘이 좋은건 아니지만 옛날 중학생때 구상찬이 송화시장 거의 일주일날 한두번꼴로 상인들이랑 인사하몀서 돌아다니는거 자주봐온 강서구민들은 무저건 국민의힘이다,빵식이,2023-09-29T18:11:00Z,1
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,"애국지사 김태우
강서구청장
강서구 드디어
돈벌기 시작한다
강서구화이팅 !!
김태우 화이팅 !!",이루네,2023-09-29T12:54:53Z,1
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,공익제보 많이 하세요 사면에 출세할 수 있습니다,이길웅,2023-09-29T10:12:11Z,0
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,공익제보 많이 하세요 사면에 출세할 수 있습니다,이길웅,2023-09-29T09:33:51Z,0
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,진교훈 강서구청장 후보님 큰표차로 승리할거라 믿습니다~,왕가,2023-09-29T01:53:40Z,3
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,인물이없으면 김태우를 다시 내세우냐 진짜 국힘은 진짜 부끄러움을 모르는 집단,존디어,2023-09-28T08:22:59Z,4
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,"강서구의 안전, 안심, 민생 지킬 '진교훈' 
vs 강서구민 세금 40억 쓰게 만든 범죄자",차가운달,2023-09-28T03:13:36Z,5
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,진교훈 찍는다ㅋㅋ,조성세,2023-09-28T02:29:16Z,5
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,진교훈후보 지지합니다,갓하니,2023-09-27T14:35:28Z,6
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,진교훈 화이띵!,쥰준쥰,2023-09-27T13:28:34Z,5
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,"문정권때처럼 여랑야랑?
사람 그만 가지고 노세요.
실속도 없는것을.
문정권때 러시아와 우크라이나 전쟁에.
우크라이나는 서울과 한노총과 연결은 되어 있었겠죠?
충청도의 한노총은 정리가 된 상황입니다?
우크라이나와 러시아는 전쟁 자금이 필요한 상황.
노동자들과 약자들은 종교계의 지도자들이나 나라의 국회의원들이 굳이 보탬이 안된다는것.",선미 김,2023-09-27T11:14:08Z,0
여 김태우·야 진교훈 강서구청장 후보 내일 출정식 / 연합뉴스TV (YonhapnewsTV),2023-09-27T09:36:06Z,8,김태우 후보님 열렬히 응원합니다!!,스마일,2023-09-27T10:12:58Z,3
